ID	pair	second_dim_step	first_dim_step	avg_response
5426	kata-katta	5	4	56.5
5426	kata-katta	5	5	35.6666666666667
5426	kata-katta	5	6	48.6666666666667
5426	kata-katta	5	7	48.5
5426	toru-tooru	1	1	13.6666666666667
5426	toru-tooru	1	2	42
5426	toru-tooru	1	3	34
5426	toru-tooru	1	4	57
5426	toru-tooru	1	5	69
5426	toru-tooru	1	6	73
5426	toru-tooru	1	7	85.6666666666667
5426	toru-tooru	2	1	11.5
5426	toru-tooru	2	2	16
5426	toru-tooru	2	3	46.3333333333333
5426	toru-tooru	2	4	39.6666666666667
5426	toru-tooru	2	5	86.6666666666667
5426	toru-tooru	2	6	86
5426	toru-tooru	2	7	78.3333333333333
5426	toru-tooru	3	1	16.6666666666667
5426	toru-tooru	3	2	17
5426	toru-tooru	3	3	25.3333333333333
5426	toru-tooru	3	4	50
5426	toru-tooru	3	5	53
5426	toru-tooru	3	6	70.6666666666667
5426	toru-tooru	3	7	63
5426	toru-tooru	4	1	10
5426	toru-tooru	4	2	21.5
5426	toru-tooru	4	3	26
5426	toru-tooru	4	5	68.5
5426	toru-tooru	4	6	77.3333333333333
5426	toru-tooru	4	7	88.3333333333333
5426	toru-tooru	5	1	12
5426	toru-tooru	5	2	13.3333333333333
5426	toru-tooru	5	3	16.3333333333333
5426	toru-tooru	5	4	55
5426	toru-tooru	5	5	44.5
5426	toru-tooru	5	6	85.3333333333333
5426	toru-tooru	5	7	82.5
5440	indent-intent	1	1	2.5
5440	indent-intent	1	2	2
5440	indent-intent	1	3	15.3333333333333
5440	indent-intent	1	4	99
5440	indent-intent	1	5	98.6666666666667
5440	indent-intent	1	6	98.5
5440	indent-intent	1	7	100
5440	indent-intent	2	1	0.666666666666667
5440	indent-intent	2	2	0
5440	indent-intent	2	3	46
5440	indent-intent	2	4	96.6666666666667
5440	indent-intent	2	5	99.6666666666667
5440	indent-intent	2	6	100
5440	indent-intent	2	7	98.3333333333333
5440	indent-intent	3	1	2
5440	indent-intent	3	2	10.6666666666667
5440	indent-intent	3	3	21
5440	indent-intent	3	4	97.6666666666667
5440	indent-intent	3	5	99.3333333333333
5440	indent-intent	3	6	98.3333333333333
5440	indent-intent	3	7	100
5440	indent-intent	4	1	3.33333333333333
5440	indent-intent	4	2	28.6666666666667
5440	indent-intent	4	3	95.5
5440	indent-intent	4	4	99.6666666666667
5440	indent-intent	4	5	99.6666666666667
5440	indent-intent	4	6	98.6666666666667
5440	indent-intent	4	7	100
5440	indent-intent	5	1	5
5440	indent-intent	5	2	52
5440	indent-intent	5	3	88
5440	indent-intent	5	4	99
5440	indent-intent	5	5	98.3333333333333
5440	indent-intent	5	6	100
5440	indent-intent	5	7	99
5440	reason-risen	1	1	0
5440	reason-risen	1	2	5.33333333333333
5440	reason-risen	1	3	9.33333333333333
5440	reason-risen	1	4	69.6666666666667
5440	reason-risen	1	5	99.6666666666667
5440	reason-risen	1	6	99.3333333333333
5440	reason-risen	1	7	99.6666666666667
5440	reason-risen	2	1	1.33333333333333
5440	reason-risen	2	2	0
5440	reason-risen	2	3	28.3333333333333
5440	reason-risen	2	4	98.3333333333333
5440	reason-risen	2	5	99.3333333333333
5440	reason-risen	2	6	100
5440	reason-risen	2	7	99
5440	reason-risen	3	1	0
5440	reason-risen	3	2	3
5440	reason-risen	3	3	32.6666666666667
5440	reason-risen	3	4	20.3333333333333
5440	reason-risen	3	5	96.6666666666667
5440	reason-risen	3	6	99
5440	reason-risen	3	7	99
5440	reason-risen	4	1	0
5440	reason-risen	4	2	5.33333333333333
5440	reason-risen	4	3	42.3333333333333
5440	reason-risen	4	4	66
5440	reason-risen	4	5	96.6666666666667
5440	reason-risen	4	6	95.6666666666667
5440	reason-risen	4	7	99.3333333333333
5440	reason-risen	5	1	0.666666666666667
5440	reason-risen	5	2	1.66666666666667
5440	reason-risen	5	3	36.6666666666667
5440	reason-risen	5	4	88
5440	reason-risen	5	5	100
5440	reason-risen	5	6	99.3333333333333
5440	reason-risen	5	7	99.3333333333333
5440	kata-katta	1	1	2
5440	kata-katta	1	2	39
5440	kata-katta	1	3	3
5440	kata-katta	1	4	82.3333333333333
5440	kata-katta	1	5	86.5
5440	kata-katta	1	6	96.3333333333333
5440	kata-katta	1	7	95
5440	kata-katta	2	1	7.33333333333333
5440	kata-katta	2	2	15.6666666666667
5440	kata-katta	2	3	13.3333333333333
5440	kata-katta	2	4	65
5440	kata-katta	2	5	84.6666666666667
5440	kata-katta	2	6	96
5440	kata-katta	2	7	84.3333333333333
5440	kata-katta	3	1	33
5440	kata-katta	3	2	30.3333333333333
5440	kata-katta	3	3	49.6666666666667
5440	kata-katta	3	4	57.6666666666667
5440	kata-katta	3	5	86
5440	kata-katta	3	6	94
5440	kata-katta	3	7	96.6666666666667
5440	kata-katta	4	1	32.6666666666667
5440	kata-katta	4	2	26.3333333333333
5440	kata-katta	4	3	33
5440	kata-katta	4	4	34.3333333333333
5440	kata-katta	4	5	75.6666666666667
5440	kata-katta	4	6	96
5440	kata-katta	4	7	94
5440	kata-katta	5	1	1.66666666666667
5440	kata-katta	5	2	9.5
5440	kata-katta	5	3	50
5440	kata-katta	5	4	65.6666666666667
5440	kata-katta	5	5	93.6666666666667
5440	kata-katta	5	6	96.6666666666667
5440	kata-katta	5	7	95.3333333333333
5440	toru-tooru	1	1	1.33333333333333
5440	toru-tooru	1	2	32.3333333333333
5440	toru-tooru	1	3	36.3333333333333
5440	toru-tooru	1	4	81
5440	toru-tooru	1	5	96.3333333333333
5440	toru-tooru	1	6	94.6666666666667
5440	toru-tooru	1	7	97
5440	toru-tooru	2	1	1.33333333333333
5440	toru-tooru	2	2	6.66666666666667
5440	toru-tooru	2	3	92.6666666666667
5440	toru-tooru	2	4	88.6666666666667
5440	toru-tooru	2	5	98
5440	toru-tooru	2	6	97.3333333333333
5440	toru-tooru	2	7	96.6666666666667
5440	toru-tooru	3	1	2
5440	toru-tooru	3	2	3.66666666666667
5440	toru-tooru	3	3	17.6666666666667
5440	toru-tooru	3	4	96.6666666666667
5440	toru-tooru	3	5	97
5440	toru-tooru	3	6	97.3333333333333
5440	toru-tooru	3	7	96.3333333333333
5440	toru-tooru	4	1	1.33333333333333
5440	toru-tooru	4	2	6.33333333333333
5440	toru-tooru	4	3	7.33333333333333
5440	toru-tooru	4	4	54.3333333333333
5440	toru-tooru	4	5	94.6666666666667
5440	toru-tooru	4	6	98
5440	toru-tooru	4	7	95.3333333333333
5440	toru-tooru	5	1	1
5440	toru-tooru	5	2	3.66666666666667
5440	toru-tooru	5	3	6.33333333333333
5440	toru-tooru	5	4	27
5440	toru-tooru	5	5	97
5440	toru-tooru	5	6	97.3333333333333
5440	toru-tooru	5	7	99
5448	indent-intent	1	1	4
5448	indent-intent	1	2	9
5448	indent-intent	1	3	26.3333333333333
5448	indent-intent	1	4	82.3333333333333
5448	indent-intent	1	5	79.6666666666667
5448	indent-intent	1	6	95
5448	indent-intent	1	7	98.3333333333333
5448	indent-intent	2	1	0
5448	indent-intent	2	2	9.66666666666667
5448	indent-intent	2	3	21
5448	indent-intent	2	4	75.3333333333333
5448	indent-intent	2	5	86.3333333333333
5448	indent-intent	2	6	90.3333333333333
5448	indent-intent	2	7	91.6666666666667
5448	indent-intent	3	1	0
5448	indent-intent	3	2	14.3333333333333
5448	indent-intent	3	3	37.5
5448	indent-intent	3	4	98.3333333333333
5448	indent-intent	3	5	99.3333333333333
5448	indent-intent	3	6	98
5448	indent-intent	3	7	96.3333333333333
5448	indent-intent	4	1	0
5448	indent-intent	4	2	35.3333333333333
5448	indent-intent	4	3	56.3333333333333
5448	indent-intent	4	4	94.6666666666667
5448	indent-intent	4	5	94.6666666666667
5448	indent-intent	4	6	100
5448	indent-intent	4	7	100
5448	indent-intent	5	1	4.33333333333333
5448	indent-intent	5	2	25.3333333333333
5448	indent-intent	5	3	63.6666666666667
5448	indent-intent	5	4	87.6666666666667
5448	indent-intent	5	5	99
5448	indent-intent	5	6	99.6666666666667
5448	indent-intent	5	7	89
5448	reason-risen	1	1	1.33333333333333
5448	reason-risen	1	2	0
5448	reason-risen	1	3	10
5448	reason-risen	1	4	29.5
5448	reason-risen	1	5	45
5448	reason-risen	1	6	75
5448	reason-risen	1	7	89.6666666666667
5448	reason-risen	2	1	5.66666666666667
5448	reason-risen	2	2	2.66666666666667
5448	reason-risen	2	3	18
5448	reason-risen	2	4	27.6666666666667
5448	reason-risen	2	5	45.3333333333333
5448	reason-risen	2	6	58
5448	reason-risen	2	7	73.5
5448	reason-risen	3	1	28
5448	reason-risen	3	2	42.3333333333333
5448	reason-risen	3	3	15
5448	reason-risen	3	4	33.3333333333333
5448	reason-risen	3	5	44.6666666666667
5448	reason-risen	3	6	66.6666666666667
5448	reason-risen	3	7	81.3333333333333
5448	reason-risen	4	1	3
5448	reason-risen	4	2	34
5448	reason-risen	4	3	48
5448	reason-risen	4	4	30.6666666666667
5448	reason-risen	4	5	61
5448	reason-risen	4	6	75
5448	reason-risen	4	7	83
5448	reason-risen	5	1	6
5448	reason-risen	5	2	24
5448	reason-risen	5	3	35
5448	reason-risen	5	4	64
5448	reason-risen	5	5	77.3333333333333
5448	reason-risen	5	6	85.3333333333333
5448	reason-risen	5	7	96.3333333333333
5448	kata-katta	1	1	18.6666666666667
5448	kata-katta	1	2	26.3333333333333
5448	kata-katta	1	3	47
5448	kata-katta	1	4	21.6666666666667
5448	kata-katta	1	5	49.3333333333333
5448	kata-katta	1	6	80
5448	kata-katta	1	7	70
5448	kata-katta	2	1	26.3333333333333
5448	kata-katta	2	2	20
5448	kata-katta	2	3	29
5448	kata-katta	2	4	48.5
5448	kata-katta	2	5	60.6666666666667
5448	kata-katta	2	6	63
5448	kata-katta	2	7	61
5448	kata-katta	3	1	21.6666666666667
5448	kata-katta	3	2	36.3333333333333
5448	kata-katta	3	3	42
5448	kata-katta	3	4	29.6666666666667
5448	kata-katta	3	5	43.6666666666667
5448	kata-katta	3	6	95.6666666666667
5448	kata-katta	3	7	76.3333333333333
5448	kata-katta	4	1	26.6666666666667
5448	kata-katta	4	2	29.6666666666667
5448	kata-katta	4	3	48
5448	kata-katta	4	4	51
5448	kata-katta	4	5	41.6666666666667
5448	kata-katta	4	6	92.3333333333333
5448	kata-katta	4	7	95.3333333333333
5448	kata-katta	5	1	13.6666666666667
5448	kata-katta	5	2	44.3333333333333
5448	kata-katta	5	3	43
5448	kata-katta	5	4	54
5448	kata-katta	5	5	84
5448	kata-katta	5	6	48.3333333333333
5448	kata-katta	5	7	44.3333333333333
5448	toru-tooru	1	1	14.6666666666667
5448	toru-tooru	1	2	43.5
5448	toru-tooru	1	3	38
5448	toru-tooru	1	4	32
5448	toru-tooru	1	5	76
5448	toru-tooru	1	6	80.6666666666667
5448	toru-tooru	1	7	91
5448	toru-tooru	2	1	32.3333333333333
5448	toru-tooru	2	2	25.3333333333333
5448	toru-tooru	2	3	23
5448	toru-tooru	2	4	60.3333333333333
5448	toru-tooru	2	5	81
5448	toru-tooru	2	6	85
5448	toru-tooru	2	7	84.6666666666667
5448	toru-tooru	3	1	14.6666666666667
5448	toru-tooru	3	2	44
5448	toru-tooru	3	3	49
5448	toru-tooru	3	4	64.6666666666667
5448	toru-tooru	3	5	67.3333333333333
5448	toru-tooru	3	6	88.3333333333333
5448	toru-tooru	3	7	90.6666666666667
5448	toru-tooru	4	1	14
5448	toru-tooru	4	2	34.3333333333333
5448	toru-tooru	4	3	21.6666666666667
5448	toru-tooru	4	4	59
5448	toru-tooru	4	5	65
5448	toru-tooru	4	6	98.3333333333333
5448	toru-tooru	4	7	83.6666666666667
5448	toru-tooru	5	1	14.6666666666667
5448	toru-tooru	5	2	32.3333333333333
5448	toru-tooru	5	3	36
5448	toru-tooru	5	4	69.6666666666667
5448	toru-tooru	5	5	76.6666666666667
5448	toru-tooru	5	6	90
5448	toru-tooru	5	7	79
5456	indent-intent	1	1	3.33333333333333
5456	indent-intent	1	2	6.33333333333333
5456	indent-intent	1	3	8
5456	indent-intent	1	4	97
5456	indent-intent	1	5	92.6666666666667
5456	indent-intent	1	6	96.3333333333333
5456	indent-intent	1	7	95
5456	indent-intent	2	1	5.33333333333333
5456	indent-intent	2	2	6
5456	indent-intent	2	3	35.6666666666667
5456	indent-intent	2	4	68.6666666666667
5456	indent-intent	2	5	93
5456	indent-intent	2	6	94.6666666666667
5456	indent-intent	2	7	92
5456	indent-intent	3	1	5.33333333333333
5456	indent-intent	3	2	23.6666666666667
5456	indent-intent	3	3	35.6666666666667
5456	indent-intent	3	4	77.3333333333333
5456	indent-intent	3	5	95
5456	indent-intent	3	6	87
5456	indent-intent	3	7	95
5456	indent-intent	4	1	4.66666666666667
5456	indent-intent	4	2	13.6666666666667
5456	indent-intent	4	3	65.6666666666667
5456	indent-intent	4	4	93
5456	indent-intent	4	5	90.3333333333333
5456	indent-intent	4	6	91.3333333333333
5456	indent-intent	4	7	88.3333333333333
5456	indent-intent	5	1	6
5456	indent-intent	5	2	6.33333333333333
5456	indent-intent	5	3	63.6666666666667
5456	indent-intent	5	4	79.3333333333333
5456	indent-intent	5	5	92.6666666666667
5456	indent-intent	5	6	96
5456	indent-intent	5	7	97
5456	reason-risen	1	1	3.66666666666667
5456	reason-risen	1	2	11.3333333333333
5456	reason-risen	1	3	18.6666666666667
5456	reason-risen	1	4	31
5456	reason-risen	1	5	92
5456	reason-risen	1	6	89.3333333333333
5456	reason-risen	1	7	96.3333333333333
5456	reason-risen	2	1	21.3333333333333
5456	reason-risen	2	2	7
5456	reason-risen	2	3	9
5456	reason-risen	2	4	34
5456	reason-risen	2	5	88.6666666666667
5456	reason-risen	2	6	92
5456	reason-risen	2	7	94
5456	reason-risen	3	1	7.66666666666667
5456	reason-risen	3	2	11.6666666666667
5456	reason-risen	3	3	10
5456	reason-risen	3	4	38.6666666666667
5456	reason-risen	3	5	92.3333333333333
5456	reason-risen	3	6	89
5456	reason-risen	3	7	89
5456	reason-risen	4	1	11
5456	reason-risen	4	2	3.66666666666667
5456	reason-risen	4	3	37
5456	reason-risen	4	4	40.6666666666667
5456	reason-risen	4	5	63.3333333333333
5456	reason-risen	4	6	89
5456	reason-risen	4	7	88
5456	reason-risen	5	1	5
5456	reason-risen	5	2	7.33333333333333
5456	reason-risen	5	3	7.33333333333333
5456	reason-risen	5	4	57.6666666666667
5456	reason-risen	5	5	98.3333333333333
5456	reason-risen	5	6	93
5456	reason-risen	5	7	94.6666666666667
5456	kata-katta	1	1	7
5456	kata-katta	1	2	32.6666666666667
5456	kata-katta	1	3	18.3333333333333
5456	kata-katta	1	4	78.6666666666667
5456	kata-katta	1	5	66.6666666666667
5456	kata-katta	1	6	67.6666666666667
5456	kata-katta	1	7	53.3333333333333
5456	kata-katta	2	1	12.6666666666667
5456	kata-katta	2	2	61.6666666666667
5456	kata-katta	2	3	49.3333333333333
5456	kata-katta	2	4	62.3333333333333
5456	kata-katta	2	5	55
5456	kata-katta	2	6	62.6666666666667
5456	kata-katta	2	7	38.3333333333333
5456	kata-katta	3	1	46.3333333333333
5456	kata-katta	3	2	62.6666666666667
5456	kata-katta	3	3	39
5456	kata-katta	3	4	80.6666666666667
5456	kata-katta	3	5	51.6666666666667
5456	kata-katta	3	6	88
5456	kata-katta	3	7	36
5456	kata-katta	4	1	48.3333333333333
5456	kata-katta	4	2	28
5456	kata-katta	4	3	56.6666666666667
5456	kata-katta	4	4	46
5456	kata-katta	4	5	61.6666666666667
5456	kata-katta	4	6	74
5456	kata-katta	4	7	65
5456	kata-katta	5	1	47.3333333333333
5456	kata-katta	5	2	41
5456	kata-katta	5	3	38
5456	kata-katta	5	4	67.3333333333333
5456	kata-katta	5	5	71.3333333333333
5456	kata-katta	5	6	80
5456	kata-katta	5	7	41.6666666666667
5456	toru-tooru	1	1	1.66666666666667
5456	toru-tooru	1	2	3
5456	toru-tooru	1	3	7.33333333333333
5456	toru-tooru	1	4	64.6666666666667
5456	toru-tooru	1	5	92.6666666666667
5456	toru-tooru	1	6	93.6666666666667
5456	toru-tooru	1	7	94
5456	toru-tooru	2	1	1.66666666666667
5456	toru-tooru	2	2	35.3333333333333
5456	toru-tooru	2	3	11.6666666666667
5456	toru-tooru	2	4	5
5456	toru-tooru	2	5	70.3333333333333
5456	toru-tooru	2	6	93.6666666666667
5456	toru-tooru	2	7	94.5
5456	toru-tooru	3	1	3.33333333333333
5456	toru-tooru	3	2	4
5456	toru-tooru	3	3	14.3333333333333
5456	toru-tooru	3	4	96.3333333333333
5456	toru-tooru	3	5	82.6666666666667
5456	toru-tooru	3	6	94
5456	toru-tooru	3	7	92.6666666666667
5456	toru-tooru	4	1	3.5
5456	toru-tooru	4	2	5.33333333333333
5456	toru-tooru	4	3	35.3333333333333
5456	toru-tooru	4	4	63
5456	toru-tooru	4	5	95
5456	toru-tooru	4	6	99.6666666666667
5456	toru-tooru	4	7	94.3333333333333
5456	toru-tooru	5	1	1.66666666666667
5456	toru-tooru	5	2	3
5456	toru-tooru	5	3	33.3333333333333
5456	toru-tooru	5	4	45.6666666666667
5456	toru-tooru	5	5	99.6666666666667
5456	toru-tooru	5	6	98.3333333333333
5456	toru-tooru	5	7	95.6666666666667
5458	indent-intent	1	1	20
5458	indent-intent	1	2	11.6666666666667
5458	indent-intent	1	3	48.3333333333333
5458	indent-intent	1	4	54.5
5458	indent-intent	1	5	93.3333333333333
5458	indent-intent	1	6	96
5458	indent-intent	1	7	96.6666666666667
5458	indent-intent	2	1	0
5458	indent-intent	2	2	7.66666666666667
5458	indent-intent	2	3	41.6666666666667
5458	indent-intent	2	4	86.3333333333333
5458	indent-intent	2	5	95
5458	indent-intent	2	6	86.6666666666667
5458	indent-intent	2	7	95
5458	indent-intent	3	1	3.33333333333333
5458	indent-intent	3	2	28.3333333333333
5458	indent-intent	3	3	68.3333333333333
5458	indent-intent	3	4	100
5458	indent-intent	3	5	96.6666666666667
5458	indent-intent	3	6	91.6666666666667
5458	indent-intent	3	7	99.6666666666667
5458	indent-intent	4	1	14.6666666666667
5458	indent-intent	4	2	48.3333333333333
5458	indent-intent	4	3	90
5458	indent-intent	4	4	94.6666666666667
5458	indent-intent	4	5	92.5
5458	indent-intent	4	6	93
5458	indent-intent	4	7	93.3333333333333
5458	indent-intent	5	1	11.6666666666667
5458	indent-intent	5	2	23
5458	indent-intent	5	3	94.6666666666667
5458	indent-intent	5	4	89
5458	indent-intent	5	5	93.3333333333333
5458	indent-intent	5	6	96.3333333333333
5458	indent-intent	5	7	100
5458	reason-risen	1	1	0
5458	reason-risen	1	2	1.66666666666667
5458	reason-risen	1	3	25
5458	reason-risen	1	4	45
5458	reason-risen	1	5	78.3333333333333
5458	reason-risen	1	6	88
5458	reason-risen	1	7	93.3333333333333
5458	reason-risen	2	1	0
5458	reason-risen	2	2	6.66666666666667
5458	reason-risen	2	3	9.66666666666667
5458	reason-risen	2	4	57.5
5458	reason-risen	2	5	63.3333333333333
5458	reason-risen	2	6	85.6666666666667
5458	reason-risen	2	7	81.3333333333333
5458	reason-risen	3	1	0
5458	reason-risen	3	2	3.33333333333333
5458	reason-risen	3	3	35
5458	reason-risen	3	4	24
5458	reason-risen	3	5	63.3333333333333
5458	reason-risen	3	6	98.3333333333333
5458	reason-risen	3	7	84
5458	reason-risen	4	1	0.666666666666667
5458	reason-risen	4	2	0
5458	reason-risen	4	3	23.3333333333333
5458	reason-risen	4	4	50
5458	reason-risen	4	5	96.6666666666667
5458	reason-risen	4	6	93.3333333333333
5458	reason-risen	4	7	99.6666666666667
5458	reason-risen	5	1	3.33333333333333
5458	reason-risen	5	2	10.3333333333333
5458	reason-risen	5	3	43.3333333333333
5458	reason-risen	5	4	65
5458	reason-risen	5	5	78.3333333333333
5458	reason-risen	5	6	94.6666666666667
5458	reason-risen	5	7	99.6666666666667
5458	kata-katta	1	1	36.6666666666667
5458	kata-katta	1	2	26.6666666666667
5458	kata-katta	1	3	28.3333333333333
5458	kata-katta	1	4	43.6666666666667
5458	kata-katta	1	5	48.3333333333333
5458	kata-katta	1	6	80
5458	kata-katta	1	7	75.3333333333333
5458	kata-katta	2	1	25.6666666666667
5458	kata-katta	2	2	11.3333333333333
5458	kata-katta	2	3	36.3333333333333
5458	kata-katta	2	4	70.3333333333333
5458	kata-katta	2	5	78.3333333333333
5458	kata-katta	2	6	78.3333333333333
5458	kata-katta	2	7	74.6666666666667
5458	kata-katta	3	1	14.3333333333333
5458	kata-katta	3	2	32
5458	kata-katta	3	3	45.6666666666667
5458	kata-katta	3	4	65.3333333333333
5458	kata-katta	3	5	78.3333333333333
5458	kata-katta	3	6	86.3333333333333
5458	kata-katta	3	7	74.3333333333333
5458	kata-katta	4	1	18.6666666666667
5458	kata-katta	4	2	18.3333333333333
5458	kata-katta	4	3	51.6666666666667
5458	kata-katta	4	4	43.6666666666667
5458	kata-katta	4	5	68
5458	kata-katta	4	6	60
5458	kata-katta	4	7	79.6666666666667
5458	kata-katta	5	1	33
5458	kata-katta	5	2	35
5458	kata-katta	5	3	26.6666666666667
5458	kata-katta	5	4	47.5
5458	kata-katta	5	5	61.6666666666667
5458	kata-katta	5	6	80
5458	kata-katta	5	7	70
5458	toru-tooru	1	1	3.33333333333333
5458	toru-tooru	1	2	30.6666666666667
5458	toru-tooru	1	3	63.3333333333333
5458	toru-tooru	1	4	71.6666666666667
5458	toru-tooru	1	5	90.3333333333333
5458	toru-tooru	1	6	84.6666666666667
5458	toru-tooru	1	7	96.6666666666667
5458	toru-tooru	2	1	0
5458	toru-tooru	2	2	9.66666666666667
5458	toru-tooru	2	3	48.3333333333333
5458	toru-tooru	2	4	97
5458	toru-tooru	2	5	83
5458	toru-tooru	2	6	73.6666666666667
5458	toru-tooru	2	7	99.6666666666667
5458	toru-tooru	3	1	1.66666666666667
5458	toru-tooru	3	2	13
5458	toru-tooru	3	3	35.3333333333333
5458	toru-tooru	3	4	55.6666666666667
5458	toru-tooru	3	5	86.6666666666667
5458	toru-tooru	3	6	93.3333333333333
5458	toru-tooru	3	7	98
5458	toru-tooru	4	1	18.3333333333333
5458	toru-tooru	4	2	12.3333333333333
5458	toru-tooru	4	3	30.3333333333333
5458	toru-tooru	4	4	55
5458	toru-tooru	4	5	88.6666666666667
5458	toru-tooru	4	6	95
5458	toru-tooru	4	7	96.6666666666667
5458	toru-tooru	5	1	3.33333333333333
5458	toru-tooru	5	2	8
5458	toru-tooru	5	3	33.6666666666667
5458	toru-tooru	5	4	72
5458	toru-tooru	5	5	86.3333333333333
5458	toru-tooru	5	6	88.3333333333333
5458	toru-tooru	5	7	83.6666666666667
5465	indent-intent	1	1	20.3333333333333
5465	indent-intent	1	2	44.3333333333333
5465	indent-intent	1	3	55
5465	indent-intent	1	4	32
5465	indent-intent	1	5	65
5465	indent-intent	1	6	61.3333333333333
5465	indent-intent	1	7	48
5465	indent-intent	2	1	23.6666666666667
5465	indent-intent	2	2	24.3333333333333
5465	indent-intent	2	3	60.3333333333333
5465	indent-intent	2	4	73.3333333333333
5465	indent-intent	2	5	39.6666666666667
5465	indent-intent	2	6	75
5465	indent-intent	2	7	64
5465	indent-intent	3	1	30.3333333333333
5465	indent-intent	3	2	55.3333333333333
5465	indent-intent	3	3	81
5465	indent-intent	3	4	70.3333333333333
5465	indent-intent	3	5	81.3333333333333
5465	indent-intent	3	6	81.3333333333333
5465	indent-intent	3	7	77.6666666666667
5465	indent-intent	4	1	23.3333333333333
5465	indent-intent	4	2	51.3333333333333
5465	indent-intent	4	3	66
5465	indent-intent	4	4	59.3333333333333
5465	indent-intent	4	5	80.6666666666667
5465	indent-intent	4	6	67.3333333333333
5465	indent-intent	4	7	80
5465	indent-intent	5	1	60.3333333333333
5465	indent-intent	5	2	50.3333333333333
5465	indent-intent	5	3	76.6666666666667
5465	indent-intent	5	4	81.3333333333333
5465	indent-intent	5	5	63.3333333333333
5465	indent-intent	5	6	79.3333333333333
5465	indent-intent	5	7	82
5465	reason-risen	1	1	52
5465	reason-risen	1	2	47
5465	reason-risen	1	3	48.3333333333333
5465	reason-risen	1	4	45.3333333333333
